review_id,rating,review_text,review_title,review_date,brand,category,username
399,5,"It is still the best device for buying books and reading them. However, go with kindle paperwhite if you read books in dark places.",The best device for reading,2018-01-23,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",slgtr1
400,4,Bought as a gift for parents who aren't tech savy but were able to use it with ease,Great tablet,2017-03-31,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Jimmy
401,1,Freeze frequently... No way to trouble shoot or repair it...,Very poor.,2017-04-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",RayAraya
402,4,"I bought this because I was tired of watching Youtube and Twitch on my phone. Excellent display sound is decent-not great but you can always buy a speaker. The negatives are-it is definitely a fingerprint magnet, and the Spectrum TV app is AWFUL-the app works fine on my phone, but for some reason on this tablet it freezes and is unusable. All things considered, for 65 bucks it's hard to be beat.",Excellent for it's price point.,2017-05-09,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",cbranham26
403,5,"I love my new Fire HD! I had one of the first generation Kindle Fire, and loved it, love this one even more!!!","Great HD Clarity, faster browsing",2017-02-13,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Jessie
404,4,"I really enjoy my new kindle, still getting used to it.",My Kindle fire 8,2017-03-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Fran
405,5,"Very little set up, Amazon helpful in setting up the functions. Clear pictures and easy to use. Take pictures both ways",Works exactly as described,2016-11-25,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Fran
406,5,"I bought this for my wife to replace her 7"" fire that was having a hard time holding a charge anymore. She is thrilled! It was easy for her to transfer all of her books and apps from her old fire to this. She mainly uses this for books , email and some games so this is the perfect tablet for her. better graphics and quicker with the 16gb storage",Great tablet for general use,2016-10-30,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Happyguy
407,5,Got this for my wife. She loves the bigger screen and the better app management features that this one has over her earlier generation kindle. Definitely worth it!,bigger screen!,2017-01-07,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",drdonut
408,5,This is a good device for entertainment and entry level tasks. I think it can do a lot for the price.,Good overall tablet,2016-12-26,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ilmaestro
409,5,Can't say enough good about it. My 10 year old loves it.,Love it!,2017-02-13,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Mbenefeito
410,5,my kids enjoy the Fire HD and they love the picture quality,Christmas present,2017-01-10,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",FireHD8Tablet
411,5,Bought this for my daughter to replace a worn out ipad. She is happier with the size. The resolution is nice. Great buy for the price,Great tablet,2017-03-12,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Sgw4k
412,5,Great product. Love the Amazon ecosystem. The Freetime subscription is a must,Awesome,2017-01-06,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Blikechrist16
413,4,"You cannot top the value at this price point with any other tablet. The only reason I give it 4 stars instead of 5 is the limited app selection through the amazon app store. If this came with the google play store, I would give it a 5 in a heartbeat. Overall it is a great tablet at this price point. I would highly recommend it.",Great Value,2017-02-26,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Matthew
414,5,Got this for my wife's birthday. She had an older model and wanted an upgrade. She seems very happy with it and uses it every day,Happy Wife,2017-04-01,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",JohnHill1964
415,4,"I use this primarily as a reader; however, it has a smaller number of unread books that are not in the familiar ""carousel"" as in other Kindle readers. As a tablet it is faster, brighter and more clear than other tablets that I have used for internet purposes. I would recommend this product to anyone who uses a tablet or a reader.",Good Reader with Internet benefits,2016-11-05,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Scangen
416,5,Love everything about my Kindle. I'm a long-term Amazon Prime member.,Love it!!!!!,2017-03-31,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Factchecker
417,4,"I love my kindle, it is what I like to use at the end of the day or for business trips. The only annoying things are the amount of advertising the put on this version. It was only $35 for Christmas so I can't complain.",Kindle with a lot of advertising,2017-03-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",fatherof3
418,5,It is easy to use. It was cheap. Have not found anything about it that I do not like.,Perfect for what I wanted it for.,2017-03-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",sayhi2yamuda4me
419,5,No troubles,AAAAA,2016-07-19,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Byjanet
420,4,I liked the screen size and easy to read books at night. The battery has a long life. The outer rcase could be stronger because concerned about durability.,Works good. Easy setup.,2017-03-31,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Zoey
421,5,I never used kindle before. My wife gifted me on my birthday. This is the amazing product. I am using it for daily reading. The display is fantastic and no strain on eyes.,Great ebook reader,2018-01-20,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Khan
422,1,Not good,Awful,2016-08-28,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Byelizabeth
423,5,I love Amazon basics batteries. They last a long time and are cheap. Plus the packaging is convenient.,As good as name brand,2017-03-15,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByChristine
424,5,"At first was going to get a iPad but I decided to get this instead way cheaper then a iPad and just as good, love it..",Love it great purchase,2017-02-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Robster
425,5,The 8 is bigger and lighter weight than my old 7 and the battery life is longer. It also has more storage and a camera. Love it!,Upgrade from fire 7HD,2017-03-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Collegekid
426,4,"I bought this to replace a 7""fire hd tablet that broke. Amazon changed the operating system so it took me a while to figure it out. I set this up for my son with special needs. I tried to make it as simple as possible for him. It is a little bigger. The sound isn't as good as the previous fire tablet. It also seems very slippery. I got a rubber honeycomb type cover for it. That seems to help us to grip it better. Over all, it's a good tablet for a child. Just use parental controls, and get a good cover for it.",Fire HD tablet,2017-03-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",HDNut
427,5,Works great and is fast. Great for reading and internet use,Works great,2016-11-25,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Grey
428,4,This is a good tablet for kids who are starting off,tablet,2016-12-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",juice
429,5,"I am 100 happy with my purchase. I caught it on sale at a really good price. I am normally a real book person, but I have a 1 year old who loves ripping up pages. The Kindle prevents that, it's extremely portable (it fits better in my purse than a giant book), and I have it loaded with lots of books. I finish one and start another, without having to go store. It serves all my needs. I picked this one over the Paperwhite because the price was unbeatable and the only difference that I could see was this one wasn't backlit. A simple book light from the Dollar tree solves that issue. This is my second Kindle (the first being the old Keyboard model, which I put down because I fell out of love with the keyboard. Lol) and it most likely won't be my last.",A Great Buy,2017-11-02,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Kdperry
430,5,As expected. Like the box they came in.,AAA BATTERIES,2017-01-20,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Bymuriel
431,4,Needed some more batteries for the home and these were reasonably priced. Have been using for a week and so far they are working well.,AAA Batteries,2015-08-13,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByMJ
432,5,Great gift for a younger person who wants a tablet,It is amazing,2017-03-31,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Catdaddy
433,5,I thought I would give these AA batteries a try. I have always used Kirkland brand and never had a problem. These are a few cents cheaper. I will see how long they last compared to Kirkland brand (Costco).,AmazonBasics AA Batteries,2016-11-29,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJust a guy
434,4,Great 8 inches tablet with and amazing storage for apps.,Awesome,2016-12-27,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Fifa12machine
